"bird_ID","date","bird_played","key_pecked"
"7","3/22/2018","bl35p35_calls",2
"7","3/22/2018","bl36p46_calls",2
"7","3/22/2018","y7wh27",2
"7","4/26/2017","test",2
"7","5/1/2017","y7wh27",2
"7","5/10/2017","bl17bl57_FD",2
"7","5/10/2017","bl32gy22_UD",2
"7","5/10/2017","y7wh27",2
"7","5/11/2017","b85w66",2
"7","5/11/2017","pu54bl21",2
"7","5/12/2017","bl17y31_UD",2
"7","5/12/2017","bl1p1_UD",2
"7","5/16/2017","pu46w46",2
"7","5/2/2017","y7wh27",2
"7","5/22/2017","bl32gy22_UD",2
"7","5/3/2017","y7wh27",2
"7","5/8/2017","y7wh27",2
"7","5/9/2017","y7wh27",2
"7","6/10/2017","y7wh27",2
"7","6/11/2017","y7wh27",2
"7","6/12/2017","y7wh27",2
"7","6/13/2017","y7wh27",2
"7","6/17/2017","y7wh27",2
"7","6/19/2017","bl4b13_FD",2
"7","6/20/2017","bl4b13_UD",2
"7","6/27/2017","bl32gy22_UD",2
"7","6/28/2017","y40b7_UD",2
"7","6/29/2017","pu35pu36_UD",2
"7","6/29/2017","y40b7_UD",2
"7","6/30/2017","pu35pu36_UD",2
"7","6/7/2017","y7wh27",2
"7","6/8/2017","y7wh27",2
"7","6/9/2017","y7wh27",2
"7","7/10/2017","yelred_FD",2
"7","7/10/2017","yelred_UD",2
"7","7/11/2017","bkor_UD",2
"7","7/12/2017","bkor_UD",2
"7","7/13/2017","bkor_FD",2
"7","7/13/2017","bkor_UD",2
"7","7/18/2017","yelred_FD",2
"7","7/18/2017","yelred_UD",2
"7","7/28/2017","pu35pu36_UD",2
"7","7/3/2017","y40b7_UD",2
"7","7/4/2017","bl11pu3_FD",2
"7","7/4/2017","bl4b13_FD",2
"bk83pi195","12/3/2020","pu35pu36_UD",2
"bk83pi195","12/4/2020","g32b89_UD",2
"bl127pi154","1/23/2020","g32b89_UD",2
"bl127pi154","1/24/2020","yelred_FD",2
"bl145pi133","2/25/2020","bl11pu3_UD",2
"bl145pi133","2/25/2020","pi183y24_UD",2
