bird_played,song_played
bl34pu94_UD,norm_bl34pu94_June_05_2018_45262285.wav
bl34pu94_UD,norm_bl34pu94_June_05_2018_62861325.wav
bl34pu94_UD,norm_bl34pu94_June_05_2018_63210325.wav
bl34pu94_UD,norm_bl34pu94_June_05_2018_63216455.wav
bl34pu94_UD,norm_bl34pu94_June_05_2018_58059332.wav
bl34pu94_UD,norm_bl34pu94_June_05_2018_63230045.wav
bl100pu80_FD,FD_bl100pu80_July_16_2018_36927088.wav
bl100pu80_FD,FD_bl100pu80_July_16_2018_37925930.wav
bl100pu80_FD,FD_bl100pu80_July_16_2018_39156191.wav
bl100pu80_FD,FD2_bl100pu80_July_16_2018_37925930.wav
bl100pu80_FD,FD_bl100pu80_July_16_2018_38827638.wav
bl100pu80_FD,FD_bl100pu80_July_16_2018_39130891.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_37125528.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_37228042.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_39126922.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_37934931.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_39059462.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_37702478.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_37535561.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_39160468.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_37641102.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_38898201.wav
bl100pu80_UD,norm_bl100pu80_July_15_2018_38908162.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_42612160.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_44353703.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_43960932.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_42612160_2.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_44673732.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_45436902.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_42924913.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_43210012.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_43664962.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_43642943.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_43927151.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_43624620.wav
bl33ye35_FD,FD_bl33y35_August_09_2018_44325102.wav
bl33ye35_UD,bl33y35_August_08_2018_28397213.wav
bl33ye35_UD,bl33y35_August_08_2018_42962583.wav
bl33ye35_UD,bl33y35_August_08_2018_40614993.wav
bl33ye35_UD,bl33y35_August_08_2018_28444003.wav
bl33ye35_UD,bl33y35_August_08_2018_27411293.wav
bl33ye35_UD,bl33y35_August_08_2018_34744360.wav
bl33ye35_UD,bl33y35_August_08_2018_41423083.wav
bl33ye35_UD,bl33y35_August_08_2018_34758143.wav
bl33ye35_UD,bl33y35_August_08_2018_34935573.wav
bl33ye35_UD,bl33y35_August_08_2018_35001779.wav
bl33ye35_UD,bl33y35_August_08_2018_43643073.wav
bl33ye35_UD,bl33y35_August_08_2018_34803993.wav
bl33ye35_UD,bl33y35_August_08_2018_67628713.wav
bl33ye35_UD,bl33y35_August_08_2018_28674143.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_48469588.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_50062130.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_48992941.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_50429430.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_48786698.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_49254308.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_51041601.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_48778708.wav
bl58gr33_FD,FD_bl58gr33_January_18_2019_55314461.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_51244770.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_49271190.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_49570398.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_48796728.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_49236020.wav
bl58gr33_FD,FD_bl58gr33_January_17_2019_48484020.wav
bl58gr33_FD,FD_bl58gr33_January_18_2019_55296320.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_48469588.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_48992941.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_48796728.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_48484020.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_48778708.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_50062130.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_49254308.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_50429430.wav
bl58gr33_FD,norm_bl58gr33_January_18_2019_55296320.wav
bl58gr33_FD,norm_bl58gr33_January_18_2019_55314461.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_49271190.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_51041601.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_48786698.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_49236020.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_51244770.wav
bl58gr33_FD,norm_bl58gr33_January_17_2019_49570398.wav
bl87re02_FD,norm_bl87re2_January_17_2019_49951243.wav
bl87re02_FD,norm_bl87re2_January_17_2019_49965692.wav
bl87re02_FD,norm_bl87re2_January_17_2019_49980108.wav
bl87re02_FD,norm_bl87re2_January_17_2019_50873362.wav
bl87re02_FD,norm_bl87re2_January_17_2019_50887812.wav
bl87re02_FD,norm_bl87re2_January_18_2019_54002132.wav
bl87re02_FD,norm_bl87re2_January_18_2019_54360230.wav
bl87re02_FD,norm_bl87re2_January_18_2019_54956583.wav
bl87re02_FD,norm_bl87re2_January_18_2019_56725338.wav
bl87re02_FD,norm_bl87re2_January_22_2019_59962773.wav
bl87re02_FD,norm_bl87re2_January_22_2019_59977199.wav
bl87re02_FD,norm_bl87re2_January_22_2019_61876589.wav
bl87re02_FD,norm_bl87re2_January_24_2019_48034541.wav
bl87re02_FD,norm_bl87re2_January_24_2019_48341013.wav
bl87re02_FD,norm_bl87re2_January_24_2019_49226912.wav
bl87re02_FD,norm_bl87re2_January_24_2019_49541158.wav
bl87re02_FD,norm_bl87re2_January_24_2019_49944312.wav
bl87re02_FD,norm_bl87re2_January_24_2019_50403412.wav
bl43pi73_FD,FD_2_bl43pi73_March_12_2019_55725909.wav
bl43pi73_FD,FD_2_bl43pi73_March_12_2019_55977439.wav
bl43pi73_FD,FD_bl43pi73_March_12_2019_55725909.wav
bl43pi73_FD,FD_bl43pi73_March_12_2019_56575839.wav
bl43pi73_FD,FD_bl43pi73_March_12_2019_55977439.wav
bl43pi73_FD,FD_bl43pi73_March_12_2019_55933899.wav
bl43pi73_FD,FD_bl43pi73_March_12_2019_55902509.wav
bl43pi73_FD,FD_2_bl43pi73_March_12_2019_55725909 (2).wav
bl43pi73_FD,FD_2_bl43pi73_March_12_2019_56289579.wav
bl63bk93_FD,norm_FD_bl63bk93_February_14_2019_52774272.wav
bl63bk93_FD,norm_Copy_of_FD_bl63bk93_February_14_2019_52788702.wav
bl63bk93_FD,norm_FD_bl63bk93_February_14_2019_56470942.wav
bl63bk93_FD,norm_FD_bl63bk93_February_14_2019_52788702.wav
bl63bk93_FD,norm_FD_bl63bk93_February_14_2019_54619422.wav
bl63bk93_FD,norm_FD_bl63bk93_February_19_2019_54196680.wav
bl63bk93_FD,norm_FD_bl63bk93_February_14_2019_54604992.wav
bl63bk93_FD,norm_FD_bl63bk93_February_19_2019_54211098.wav
bl63bk93_FD,norm_FD_bl63bk93_February_14_2019_53279059.wav
bl63bk93_FD,norm_FD_bl63bk93_February_14_2019_52803222.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_80676199.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81204419.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81308867.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_80931769.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81861639.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81820649.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81047049.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81085257.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81116159.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81410967.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_80985380.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81634989.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81576910.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_80884430.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81672699.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81892307.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81665730.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81502899.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81177920.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81616467.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81380299.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81235590.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81789910.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81197429.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81851627.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81743439.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81016069.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81739539.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81473889.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81774359.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81301639.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81054387.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81339549.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81533567.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81583367.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81370699.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81266327.wav
bl63bk93_UD,norm_bl63bk93_March_16_2019_81731640.wav
bl90or19_FD,Copy_of_norm_FD_bl90or19_February_12_2019_57586299.wav
bl90or19_FD,Copy_of_norm_FD_bl90or19_February_12_2019_60924954.wav
bl90or19_FD,Copy_of_norm_FD_bl90or19_February_12_2019_60908410.wav
bl90or19_FD,norm_FD_bl90or19_February_14_2019_56592489.wav
bl90or19_FD,norm_FD_bl90or19_February_14_2019_56606979.wav
bl90or19_FD,norm_FD_bl90or19_February_12_2019_60924954.wav
bl90or19_FD,norm_FD_bl90or19_February_12_2019_60908410.wav
bl90or19_FD,norm_FD_bl90or19_February_12_2019_57586299.wav
bl71bl60_FD,FD_bl71bl60_May_06_2019_60613512.wav
bl71bl60_FD,FD_bl71bl60_May_06_2019_60643171.wav
bl71bl60_FD,FD_bl71bl60_May_06_2019_61611889.wav
bl71bl60_FD,FD_bl71bl60_May_06_2019_61945541.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_50725891.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_51025231.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_51068389.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_51387349.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_51457450.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_51731751.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_51971881.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_52447819.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_52959741.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_53301891.wav
bl71bl60_FD,FD_bl71bl60_May_07_2019_53892921.wav
bl71bl60_FD,bl71bl60_May_06_2019_60613512.wav
bl71bl60_FD,bl71bl60_May_06_2019_60643171.wav
bl71bl60_FD,bl71bl60_May_06_2019_61611889.wav
bl71bl60_FD,bl71bl60_May_06_2019_61945541.wav
bl71bl60_FD,bl71bl60_May_07_2019_50725891.wav
bl71bl60_FD,bl71bl60_May_07_2019_51025231.wav
bl71bl60_FD,bl71bl60_May_07_2019_51068389.wav
bl71bl60_FD,bl71bl60_May_07_2019_51387349.wav
bl71bl60_FD,bl71bl60_May_07_2019_51457450.wav
bl71bl60_FD,bl71bl60_May_07_2019_51731751.wav
bl71bl60_FD,bl71bl60_May_07_2019_51971881.wav
bl71bl60_FD,bl71bl60_May_07_2019_52447819.wav
bl71bl60_FD,bl71bl60_May_07_2019_52959741.wav
bl71bl60_FD,bl71bl60_May_07_2019_53301891.wav
bl71bl60_FD,bl71bl60_May_07_2019_53892921.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_31664109.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_31676091.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_31699871.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_32071221.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_32080359.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_32185769.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33014991.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33021840.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33086111.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33098691.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33103301.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33121651.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33127451.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33145799.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33821971.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33827761.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33834599.wav
bl71bl60_UD,norm_bl71bl60_May_07_2019_33846869.wav
bl71bl60_UD,bl71bl60_May_07_2019_31664109.wav
bl71bl60_UD,bl71bl60_May_07_2019_31676091.wav
bl71bl60_UD,bl71bl60_May_07_2019_31699871.wav
bl71bl60_UD,bl71bl60_May_07_2019_32071221.wav
bl71bl60_UD,bl71bl60_May_07_2019_32080359.wav
bl71bl60_UD,bl71bl60_May_07_2019_32185769.wav
bl71bl60_UD,bl71bl60_May_07_2019_33014991.wav
bl71bl60_UD,bl71bl60_May_07_2019_33021840.wav
bl71bl60_UD,bl71bl60_May_07_2019_33086111.wav
bl71bl60_UD,bl71bl60_May_07_2019_33098691.wav
bl71bl60_UD,bl71bl60_May_07_2019_33103301.wav
bl71bl60_UD,bl71bl60_May_07_2019_33121651.wav
bl71bl60_UD,bl71bl60_May_07_2019_33127451.wav
bl71bl60_UD,bl71bl60_May_07_2019_33145799.wav
bl71bl60_UD,bl71bl60_May_07_2019_33821971.wav
bl71bl60_UD,bl71bl60_May_07_2019_33827761.wav
bl71bl60_UD,bl71bl60_May_07_2019_33834599.wav
bl71bl60_UD,bl71bl60_May_07_2019_33846869.wav
bl71bl60_UD,bl71bl60_May_07_2019_35365679.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_51540990.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_51555480.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_51555480_2.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_51569920.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_54800320.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_69815750.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_70328688.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_70806150.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_72134640.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_73730020.wav
bl44pi74_FD,FD_bl44pi74_July_16_2019_73744478.wav
bl44pi74_FD,FD_bl44pi74_May_08_2019_60201042.wav
bl44pi74_FD,FD_bl44pi74_May_08_2019_60201042_2.wav
bl44pi74_FD,FD_bl44pi74_May_09_2019_61727331.wav
bl44pi74_FD,FD_bl44pi74_May_09_2019_61727331_2.wav
bl44pi74_FD,FD_bl44pi74_May_09_2019_62683351.wav
bl44pi74_FD,FD_bl44pi74_May_09_2019_62683351_2.wav
bl44pi74_FD,FD_bl44pi74_May_14_2019_47586869.wav
bl44pi74_FD,FD_bl44pi74_May_14_2019_48403300.wav
bl44pi74_FD,FD_bl44pi74_May_14_2019_48408380.wav
bl44pi74_FD,FD_bl44pi74_May_14_2019_50207018.wav
bl44pi74_FD,bl44pi74_July_16_2019_51540990.wav
bl44pi74_FD,bl44pi74_July_16_2019_51540990_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_51555480.wav
bl44pi74_FD,bl44pi74_July_16_2019_51555480_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_51569920.wav
bl44pi74_FD,bl44pi74_July_16_2019_54800320.wav
bl44pi74_FD,bl44pi74_July_16_2019_54800320_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_69371432.wav
bl44pi74_FD,bl44pi74_July_16_2019_69371432_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_69815750.wav
bl44pi74_FD,bl44pi74_July_16_2019_69815750_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_70328688.wav
bl44pi74_FD,bl44pi74_July_16_2019_70328688_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_70806150.wav
bl44pi74_FD,bl44pi74_July_16_2019_70806150_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_72134640.wav
bl44pi74_FD,bl44pi74_July_16_2019_72134640_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_73730020.wav
bl44pi74_FD,bl44pi74_July_16_2019_73730020_2.wav
bl44pi74_FD,bl44pi74_July_16_2019_73744478.wav
bl44pi74_FD,bl44pi74_July_16_2019_73744478_2.wav
bl44pi74_FD,bl44pi74_May_08_2019_58220952.wav
bl44pi74_FD,bl44pi74_May_08_2019_58220952_2.wav
bl44pi74_FD,bl44pi74_May_08_2019_60201042.wav
bl44pi74_FD,bl44pi74_May_08_2019_60201042_2.wav
bl44pi74_FD,bl44pi74_May_08_2019_60660578.wav
bl44pi74_FD,bl44pi74_May_08_2019_60660578_2.wav
bl44pi74_FD,bl44pi74_May_09_2019_61727331.wav
bl44pi74_FD,bl44pi74_May_09_2019_61727331_2.wav
bl44pi74_FD,bl44pi74_May_09_2019_62683351.wav
bl44pi74_FD,bl44pi74_May_09_2019_62683351_2.wav
bl44pi74_FD,bl44pi74_May_14_2019_47586869.wav
bl44pi74_FD,bl44pi74_May_14_2019_47586869_2.wav
bl44pi74_FD,bl44pi74_May_14_2019_48403300.wav
bl44pi74_FD,bl44pi74_May_14_2019_48403300_2.wav
bl44pi74_FD,bl44pi74_May_14_2019_48408380.wav
bl44pi74_FD,bl44pi74_May_14_2019_48408380_2.wav
bl44pi74_FD,bl44pi74_May_14_2019_48893579.wav
bl44pi74_FD,bl44pi74_May_14_2019_48893579_2.wav
bl44pi74_FD,bl44pi74_May_14_2019_50207018.wav
bl44pi74_FD,bl44pi74_May_14_2019_50207018_2.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48160000.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48228473.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48374240.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48405140.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48422923.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48482061.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48583355.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48612774.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48810282.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_48887950.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_49012130.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_49359194.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_49381793.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_49993453.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_50174562.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_50198790.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_50229347.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_50367793.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_50399082.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_50416913.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_51153760.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_51362043.wav
bl44pi74_UD,norm_bl44pi74_August_29_2019_51440613.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_06_2019_44465102.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_06_2019_46120370.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_43528564.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_06_2019_44465102_2.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_38744796.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_39239692.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_37457211.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_38579904_2.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_06_2019_45092678.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_36797091.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_41582265.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_06_2019_44498084.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_36531687_2.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_41417156.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_41417156_2.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_06_2019_44564039.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_43561543.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_36498711_2.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_38579904.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_37127207.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_07_2019_36498711.wav
bl74gy24_FD,FD_bl74gy24RECORDING_August_06_2019_45092678_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44828415_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_43495588.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44960328.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_36896139.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_46252283_2_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_45323644_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_41054283.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44894376.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_42341104_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_40592583_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44927350.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_46219306_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_36663605.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_39536614.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_36929118.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44861394_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_36630627.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_38645859_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_36929118_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_43693464_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_45888973.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_45290659.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_46219306_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_42341104.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_46252283_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_36630627_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_46252283.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44960328_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_36663605_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44927350_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_45622413.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_43495588_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_45323644.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_39371720_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_38645859.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44861394.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_39371720.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_43693464.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_44894376_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_46252283_3.wav
bl61or11_FD,FD_bl61or11RECORDING_August_06_2019_45622413_2.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_38810757.wav
bl61or11_FD,FD_bl61or11RECORDING_August_07_2019_43198769.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_31284922.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_35112297.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_32637265.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_32571309.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_35145279.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_35541130.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_35706242.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_32505348.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_35607195.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_34485159.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_34089197.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_32901315.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_32109496.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_35739218.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_34782297.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_32406413.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_31812689.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_32307479.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_33363230.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_34815273.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_35244216.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_35772305.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_33330254.wav
bl61or11_UD,norm_bl61or11RECORDING_August_07_2019_32802378.wav
